Date & Time,Asset,Direction,Exit Signal,Raw Trade P&L (%),Scaled Portfolio P&L (%),Compounded Equity ($),High Water Mark ($),Drawdown (%)
2021-06-20 00:00:00,BTC,Long,Stop Loss,-16.18%,-4.854%,12764.55,13612.42,-6.23%
2021-06-20 12:00:00,BNB,Short,Exit Short (Green),1.03%,0.297%,12802.4,13612.42,-5.95%
2021-06-20 12:00:00,LTC,Short,Exit Short (Green),1.68%,0.484%,12864.32,13612.42,-5.50%
2021-06-20 12:00:00,DOGE,Short,Exit Short (Green),3.35%,0.964%,12988.39,13612.42,-4.58%
2021-06-20 12:00:00,ADA,Short,Exit Short (Green),0.23%,0.066%,12996.99,13612.42,-4.52%
2021-06-21 04:00:00,DOGE,Short,💰 TP,20.32%,5.850%,13757.33,13757.33,-0.00%
2021-06-21 12:00:00,BNB,Short,Exit Short (Green),6.88%,1.981%,14029.83,14029.83,-0.00%
2021-06-21 12:00:00,LTC,Short,Exit Short (Green),10.94%,3.150%,14471.72,14471.72,-0.00%
2021-06-21 16:00:00,ADA,Short,💰 TP,13.15%,3.786%,15019.6,15019.6,-0.00%
2021-06-25 12:00:00,ALGO,Short,🛑 SL,-2.00%,-0.576%,14933.12,15019.6,-0.58%
2021-06-25 16:00:00,BNB,Short,🛑 SL,-1.86%,-0.535%,14853.15,15019.6,-1.11%
2021-06-25 20:00:00,ALGO,Short,🛑 SL,-2.00%,-0.576%,14767.63,15019.6,-1.68%
2021-06-26 08:00:00,BNB,Short,Exit Short (Green),0.78%,0.225%,14800.79,15019.6,-1.46%
2021-06-26 08:00:00,LTC,Short,Exit Short (Green),-0.37%,-0.107%,14785.02,15019.6,-1.56%
2021-06-26 08:00:00,ALGO,Short,Exit Short (Green),-1.49%,-0.429%,14721.6,15019.6,-1.98%
2021-06-26 16:00:00,ALGO,Short,🛑 SL,-2.00%,-0.576%,14636.83,15019.6,-2.55%
2021-07-01 08:00:00,ALGO,Short,Exit Short (Green),-1.35%,-0.389%,14579.95,15019.6,-2.93%
2021-07-01 16:00:00,BNB,Short,🛑 SL,-1.88%,-0.541%,14501.03,15019.6,-3.45%
2021-07-01 20:00:00,ALGO,Short,Exit Short (Green),0.07%,0.020%,14503.95,15019.6,-3.43%
2021-07-02 00:00:00,BNB,Short,🛑 SL,-1.88%,-0.541%,14425.45,15019.6,-3.96%
2021-07-02 12:00:00,BNB,Short,Exit Short (Green),-1.11%,-0.320%,14379.35,15019.6,-4.26%
2021-07-02 16:00:00,BNB,Short,🛑 SL,-1.88%,-0.541%,14301.52,15019.6,-4.78%
2021-07-03 00:00:00,ALGO,Short,🛑 SL,-1.83%,-0.527%,14226.17,15019.6,-5.28%
2021-07-05 08:00:00,ADA,Short,🛑 SL,-1.29%,-0.371%,14173.34,15019.6,-5.63%
2021-07-05 12:00:00,ADA,Short,🛑 SL,-1.29%,-0.371%,14120.7,15019.6,-5.98%
2021-07-05 12:00:00,LTC,Short,Exit Short (Green),0.09%,0.026%,14124.36,15019.6,-5.96%
2021-07-05 12:00:00,DOGE,Short,Exit Short (Green),2.95%,0.849%,14244.32,15019.6,-5.16%
2021-07-07 16:00:00,DOGE,Short,Exit Short (Green),-0.83%,-0.239%,14210.28,15019.6,-5.39%
2021-07-08 08:00:00,LTC,Short,Exit Short (Green),2.31%,0.665%,14304.79,15019.6,-4.76%
2021-07-08 08:00:00,ADA,Short,Exit Short (Green),1.24%,0.357%,14355.85,15019.6,-4.42%
2021-07-08 20:00:00,ALGO,Short,🛑 SL,-1.76%,-0.507%,14283.11,15019.6,-4.90%
2021-07-09 20:00:00,LTC,Short,Exit Short (Green),-0.52%,-0.150%,14261.73,15019.6,-5.05%
2021-07-12 16:00:00,BNB,Short,🛑 SL,-1.67%,-0.481%,14193.16,15019.6,-5.50%
2021-07-12 20:00:00,DOGE,Short,Exit Short (Green),0.93%,0.268%,14231.16,15019.6,-5.25%
2021-07-12 20:00:00,ADA,Short,Exit Short (Green),0.29%,0.083%,14243.04,15019.6,-5.17%
2021-07-12 20:00:00,ALGO,Short,Exit Short (Green),-0.18%,-0.052%,14235.66,15019.6,-5.22%
2021-07-13 00:00:00,LTC,Short,🛑 SL,-2.09%,-0.602%,14150.01,15019.6,-5.79%
2021-07-13 04:00:00,BNB,Short,🛑 SL,-1.67%,-0.481%,14081.97,15019.6,-6.24%
2021-07-13 08:00:00,LTC,Short,🛑 SL,-2.09%,-0.602%,13997.24,15019.6,-6.81%
2021-07-13 12:00:00,ALGO,Short,Exit Short (Green),-0.47%,-0.135%,13978.3,15019.6,-6.93%
2021-07-13 12:00:00,BNB,Short,Exit Short (Green),-0.41%,-0.118%,13961.8,15019.6,-7.04%
2021-07-13 20:00:00,LTC,Short,Exit Short (Green),-0.87%,-0.250%,13926.83,15019.6,-7.28%
2021-07-14 04:00:00,ALGO,Short,Exit Short (Green),3.44%,0.990%,14064.76,15019.6,-6.36%
2021-07-14 16:00:00,LTC,Short,Exit Short (Green),-0.32%,-0.092%,14051.8,15019.6,-6.44%
2021-07-15 16:00:00,ALGO,Short,🛑 SL,-1.74%,-0.501%,13981.41,15019.6,-6.91%
2021-07-15 16:00:00,LTC,Short,🛑 SL,-2.18%,-0.628%,13893.66,15019.6,-7.50%
2021-07-16 00:00:00,DOGE,Short,Exit Short (Green),0.35%,0.101%,13907.66,15019.6,-7.40%
2021-07-16 08:00:00,ADA,Short,🛑 SL,-1.49%,-0.429%,13848.0,15019.6,-7.80%
2021-07-16 12:00:00,ALGO,Short,Exit Short (Green),1.70%,0.489%,13915.77,15019.6,-7.35%
2021-07-16 12:00:00,LTC,Short,Exit Short (Green),-1.04%,-0.299%,13874.11,15019.6,-7.63%
2021-07-17 04:00:00,ADA,Short,Exit Short (Green),2.57%,0.740%,13976.76,15019.6,-6.94%
2021-07-17 04:00:00,LTC,Short,Exit Short (Green),2.48%,0.714%,14076.56,15019.6,-6.28%
2021-07-17 08:00:00,ALGO,Short,🛑 SL,-1.82%,-0.524%,14002.8,15019.6,-6.77%
2021-07-18 16:00:00,LTC,Short,Exit Short (Green),-1.24%,-0.357%,13952.81,15019.6,-7.10%
2021-07-19 00:00:00,LTC,Short,🛑 SL,-2.25%,-0.648%,13862.43,15019.6,-7.70%
2021-07-19 16:00:00,ALGO,Short,Exit Short (Green),2.10%,0.605%,13946.24,15019.6,-7.15%
2021-07-19 16:00:00,ADA,Short,Exit Short (Green),2.05%,0.590%,14028.55,15019.6,-6.60%
2021-07-19 16:00:00,LTC,Short,Exit Short (Green),1.61%,0.464%,14093.57,15019.6,-6.17%
2021-07-20 04:00:00,DOGE,Short,Exit Short (Green),1.17%,0.337%,14141.04,15019.6,-5.85%
2021-07-20 04:00:00,BNB,Short,Exit Short (Green),9.50%,2.735%,14527.81,15019.6,-3.27%
2021-07-20 16:00:00,DOGE,Short,🛑 SL,-3.77%,-1.085%,14370.13,15019.6,-4.32%
2021-07-20 20:00:00,DOGE,Short,🛑 SL,-3.77%,-1.085%,14214.16,15019.6,-5.36%
2021-07-29 20:00:00,DOGE,Short,Exit Short (Green),-1.70%,-0.489%,14144.59,15019.6,-5.83%
2021-07-30 08:00:00,ADA,Short,🛑 SL,-1.37%,-0.394%,14088.8,15019.6,-6.20%
2021-07-30 12:00:00,ALGO,Short,Exit Short (Green),-0.36%,-0.104%,14074.2,15019.6,-6.29%
2021-07-30 12:00:00,DOGE,Short,Exit Short (Green),0.36%,0.104%,14088.78,15019.6,-6.20%
2021-08-02 00:00:00,ALGO,Short,Exit Short (Green),-0.75%,-0.216%,14058.36,15019.6,-6.40%
2021-08-02 08:00:00,ALGO,Short,🛑 SL,-1.47%,-0.423%,13998.87,15019.6,-6.80%
2021-08-03 04:00:00,ALGO,Short,🛑 SL,-1.48%,-0.426%,13939.22,15019.6,-7.19%
2021-08-03 08:00:00,ALGO,Short,🛑 SL,-1.48%,-0.426%,13879.82,15019.6,-7.59%
2021-08-03 20:00:00,DOGE,Short,Exit Short (Green),2.27%,0.654%,13970.53,15019.6,-6.98%
2021-08-09 00:00:00,ALGO,Short,🛑 SL,-1.42%,-0.409%,13913.42,15019.6,-7.36%
2021-09-07 00:00:00,BTC,Long,Exit Signal,32.29%,9.687%,15261.21,15261.21,-0.00%
2021-09-11 00:00:00,DOGE,Short,Exit Short (Green),3.26%,0.939%,15404.45,15404.45,-0.00%
2021-09-13 00:00:00,BNB,Short,🛑 SL,-0.70%,-0.202%,15373.4,15404.45,-0.20%
2021-09-13 04:00:00,LTC,Short,🛑 SL,-0.73%,-0.210%,15341.09,15404.45,-0.41%
2021-09-13 08:00:00,DOGE,Short,Exit Short (Green),-0.76%,-0.219%,15307.52,15404.45,-0.63%
2021-09-13 16:00:00,DOGE,Short,🛑 SL,-1.10%,-0.317%,15259.05,15404.45,-0.94%
2021-09-13 16:00:00,BNB,Short,Exit Short (Green),-0.30%,-0.086%,15245.87,15404.45,-1.03%
2021-09-13 20:00:00,BNB,Short,🛑 SL,-0.69%,-0.199%,15215.58,15404.45,-1.23%
2021-09-13 20:00:00,DOGE,Short,🛑 SL,-1.09%,-0.314%,15167.83,15404.45,-1.54%
2021-09-14 00:00:00,DOGE,Short,🛑 SL,-1.09%,-0.314%,15120.24,15404.45,-1.84%
2021-09-17 16:00:00,ADA,Short,🛑 SL,-0.68%,-0.196%,15090.63,15404.45,-2.04%
2021-09-17 20:00:00,ADA,Short,🛑 SL,-0.68%,-0.196%,15061.09,15404.45,-2.23%
2021-09-19 12:00:00,LTC,Short,Exit Short (Green),-0.34%,-0.098%,15046.35,15404.45,-2.32%
2021-09-19 20:00:00,ADA,Short,💰 TP,6.86%,1.975%,15343.51,15404.45,-0.40%
2021-09-20 04:00:00,BNB,Short,💰 TP,6.62%,1.906%,15635.94,15635.94,-0.00%
2021-09-20 04:00:00,DOGE,Short,💰 TP,10.52%,3.029%,16109.51,16109.51,-0.00%
2021-09-21 16:00:00,ADA,Short,🛑 SL,-0.82%,-0.236%,16071.48,16109.51,-0.24%
2021-09-21 20:00:00,LTC,Short,🛑 SL,-0.86%,-0.248%,16031.69,16109.51,-0.48%
2021-09-21 20:00:00,DOGE,Short,🛑 SL,-1.24%,-0.357%,15974.46,16109.51,-0.84%
2021-09-21 20:00:00,BNB,Short,🛑 SL,-0.78%,-0.225%,15938.58,16109.51,-1.06%
2021-09-22 00:00:00,LTC,Short,🛑 SL,-0.86%,-0.248%,15899.12,16109.51,-1.31%
2021-09-24 04:00:00,DOGE,Short,🛑 SL,-1.24%,-0.357%,15842.36,16109.51,-1.66%
2021-09-24 04:00:00,ADA,Short,🛑 SL,-0.76%,-0.219%,15807.7,16109.51,-1.87%
2021-09-24 04:00:00,LTC,Short,💰 TP,8.20%,2.361%,16180.88,16180.88,-0.00%
2021-09-24 04:00:00,BNB,Short,🛑 SL,-0.80%,-0.230%,16143.61,16180.88,-0.23%
2021-09-24 08:00:00,BNB,Short,🛑 SL,-0.80%,-0.230%,16106.43,16180.88,-0.46%
2021-09-24 08:00:00,ADA,Short,🛑 SL,-0.76%,-0.219%,16071.19,16180.88,-0.68%
2021-09-26 04:00:00,BNB,Short,🛑 SL,-0.82%,-0.236%,16033.25,16180.88,-0.91%
2021-09-26 04:00:00,DOGE,Short,🛑 SL,-1.26%,-0.363%,15975.09,16180.88,-1.27%
2021-09-27 20:00:00,ADA,Short,🛑 SL,-0.78%,-0.225%,15939.22,16180.88,-1.49%
2021-09-28 08:00:00,ADA,Short,Exit Short (Green),0.81%,0.233%,15976.39,16180.88,-1.26%
2021-09-28 20:00:00,ALGO,Short,🛑 SL,-0.90%,-0.259%,15934.99,16180.88,-1.52%
2021-09-28 20:00:00,LTC,Short,🛑 SL,-0.92%,-0.265%,15892.78,16180.88,-1.78%
2021-09-29 16:00:00,ALGO,Short,🛑 SL,-0.90%,-0.259%,15851.6,16180.88,-2.03%
2021-09-29 16:00:00,ADA,Short,🛑 SL,-0.84%,-0.242%,15813.27,16180.88,-2.27%
2021-10-06 08:00:00,ADA,Short,🛑 SL,-0.76%,-0.219%,15778.67,16180.88,-2.49%
2021-10-11 00:00:00,ADA,Short,Exit Short (Green),-0.51%,-0.147%,15755.5,16180.88,-2.63%
2021-10-11 16:00:00,DOGE,Short,🛑 SL,-0.96%,-0.276%,15711.95,16180.88,-2.90%
2021-10-11 20:00:00,ADA,Short,Exit Short (Green),1.99%,0.573%,15801.97,16180.88,-2.34%
2021-10-12 04:00:00,DOGE,Short,Exit Short (Green),0.00%,0.000%,15801.97,16180.88,-2.34%
2021-10-12 08:00:00,BNB,Short,🛑 SL,-0.65%,-0.187%,15772.4,16180.88,-2.52%
2021-10-12 20:00:00,DOGE,Short,🛑 SL,-0.97%,-0.279%,15728.35,16180.88,-2.80%
2021-10-13 08:00:00,DOGE,Short,Exit Short (Green),0.62%,0.178%,15756.43,16180.88,-2.62%
2021-10-17 16:00:00,ADA,Short,🛑 SL,-0.78%,-0.225%,15721.05,16180.88,-2.84%
2021-10-18 00:00:00,ADA,Short,🛑 SL,-0.78%,-0.225%,15685.74,16180.88,-3.06%
2021-10-18 12:00:00,ADA,Short,Exit Short (Green),0.32%,0.092%,15700.19,16180.88,-2.97%
2021-10-19 12:00:00,ALGO,Short,🛑 SL,-0.91%,-0.262%,15659.06,16180.88,-3.22%
2021-10-20 04:00:00,ALGO,Short,Exit Short (Green),-0.25%,-0.072%,15647.79,16180.88,-3.29%
2021-10-21 04:00:00,ADA,Short,🛑 SL,-0.81%,-0.233%,15611.3,16180.88,-3.52%
2021-10-24 16:00:00,ADA,Short,Exit Short (Green),0.30%,0.086%,15624.78,16180.88,-3.44%
2021-10-27 00:00:00,BTC,Long,Exit Signal,19.73%,5.919%,16549.61,16549.61,-0.00%
2021-10-27 04:00:00,ALGO,Short,🛑 SL,-0.92%,-0.265%,16505.78,16549.61,-0.26%
2021-10-27 04:00:00,ADA,Short,💰 TP,8.13%,2.341%,16892.12,16892.12,-0.00%
2021-10-27 04:00:00,DOGE,Short,🛑 SL,-0.96%,-0.276%,16845.43,16892.12,-0.28%
2021-10-28 04:00:00,ALGO,Short,🛑 SL,-0.94%,-0.271%,16799.84,16892.12,-0.55%
2021-10-31 08:00:00,ALGO,Short,🛑 SL,-0.95%,-0.274%,16753.89,16892.12,-0.82%
2021-11-06 08:00:00,DOGE,Short,🛑 SL,-0.92%,-0.265%,16709.52,16892.12,-1.08%
2021-11-06 12:00:00,ADA,Short,Exit Short (Green),-0.69%,-0.199%,16676.32,16892.12,-1.28%
2021-11-10 15:00:00,ADA,Short,🛑 SL,-0.90%,-0.259%,16633.11,16892.12,-1.53%
2021-11-14 15:00:00,ADA,Short,🛑 SL,-0.89%,-0.256%,16590.5,16892.12,-1.79%
2021-11-16 00:00:00,BTC,Long,Stop Loss,-8.35%,-2.505%,16174.9,16892.12,-4.25%
2021-11-16 03:00:00,DOGE,Short,💰 TP,9.74%,2.804%,16628.47,16892.12,-1.56%
2021-11-16 03:00:00,ALGO,Short,Exit Short (Green),4.39%,1.264%,16838.64,16892.12,-0.32%
2021-11-16 03:00:00,ADA,Short,Exit Short (Green),3.21%,0.924%,16994.25,16994.25,-0.00%
2021-11-18 11:00:00,ADA,Short,🛑 SL,-1.01%,-0.291%,16944.84,16994.25,-0.29%
2021-11-18 11:00:00,DOGE,Short,🛑 SL,-1.05%,-0.302%,16893.61,16994.25,-0.59%
2021-11-19 03:00:00,ADA,Short,Exit Short (Green),0.36%,0.104%,16911.12,16994.25,-0.49%
2021-11-19 03:00:00,DOGE,Short,Exit Short (Green),0.18%,0.052%,16919.89,16994.25,-0.44%
2021-11-21 23:00:00,LTC,Short,🛑 SL,-0.75%,-0.216%,16883.35,16994.25,-0.65%
2021-11-21 23:00:00,ALGO,Short,🛑 SL,-1.15%,-0.331%,16827.45,16994.25,-0.98%
2021-11-22 07:00:00,ALGO,Short,🛑 SL,-1.15%,-0.331%,16771.74,16994.25,-1.31%
2021-11-22 07:00:00,DOGE,Short,Exit Short (Green),1.11%,0.320%,16825.34,16994.25,-0.99%
2021-11-22 07:00:00,LTC,Short,🛑 SL,-0.75%,-0.216%,16789.01,16994.25,-1.21%
2021-11-22 19:00:00,ALGO,Short,Exit Short (Green),1.16%,0.334%,16845.08,16994.25,-0.88%
2021-11-22 19:00:00,LTC,Short,Exit Short (Green),1.55%,0.446%,16920.25,16994.25,-0.44%
2021-11-23 19:00:00,DOGE,Short,Exit Short (Green),-0.80%,-0.230%,16881.28,16994.25,-0.66%
2021-11-23 23:00:00,LTC,Short,🛑 SL,-0.76%,-0.219%,16844.34,16994.25,-0.88%
2021-11-24 03:00:00,ADA,Short,Exit Short (Green),0.90%,0.259%,16887.98,16994.25,-0.63%
2021-11-24 07:00:00,DOGE,Short,🛑 SL,-1.05%,-0.302%,16836.93,16994.25,-0.93%
2021-11-26 03:00:00,DOGE,Short,💰 TP,10.34%,2.977%,17338.15,17338.15,-0.00%
2021-11-26 11:00:00,ALGO,Short,Exit Short (Green),2.91%,0.838%,17483.41,17483.41,-0.00%
2021-11-26 11:00:00,ADA,Short,Exit Short (Green),2.09%,0.602%,17588.61,17588.61,-0.00%
2021-11-26 11:00:00,LTC,Short,Exit Short (Green),4.86%,1.399%,17834.7,17834.7,-0.00%
2021-11-27 23:00:00,ADA,Short,🛑 SL,-1.13%,-0.325%,17776.68,17834.7,-0.33%
2021-11-28 03:00:00,LTC,Short,Exit Short (Green),-0.21%,-0.060%,17765.94,17834.7,-0.39%
2021-11-28 07:00:00,ADA,Short,🛑 SL,-1.13%,-0.325%,17708.14,17834.7,-0.71%
2021-11-28 11:00:00,ALGO,Short,🛑 SL,-1.30%,-0.374%,17641.86,17834.7,-1.08%
2021-11-28 15:00:00,ADA,Short,🛑 SL,-1.13%,-0.325%,17584.47,17834.7,-1.40%
2021-11-30 19:00:00,ADA,Short,🛑 SL,-1.08%,-0.311%,17529.79,17834.7,-1.71%
2021-12-02 03:00:00,ADA,Short,Exit Short (Green),-0.36%,-0.104%,17511.62,17834.7,-1.81%
2021-12-02 23:00:00,LTC,Short,🛑 SL,-0.83%,-0.239%,17469.78,17834.7,-2.05%
2021-12-03 15:00:00,LTC,Short,💰 TP,8.25%,2.375%,17884.72,17884.72,-0.00%
2021-12-03 15:00:00,ADA,Short,🛑 SL,-1.08%,-0.311%,17829.11,17884.72,-0.31%
2021-12-03 19:00:00,DOGE,Short,Exit Short (Green),0.65%,0.187%,17862.47,17884.72,-0.12%
2021-12-03 23:00:00,BNB,Short,🛑 SL,-0.63%,-0.181%,17830.07,17884.72,-0.31%
2021-12-03 23:00:00,ADA,Short,💰 TP,10.78%,3.104%,18383.44,18383.44,-0.00%
2021-12-03 23:00:00,ALGO,Short,💰 TP,13.08%,3.766%,19075.71,19075.71,-0.00%
2021-12-06 07:00:00,ADA,Short,🛑 SL,-1.25%,-0.360%,19007.06,19075.71,-0.36%
2021-12-09 11:00:00,LTC,Short,🛑 SL,-1.12%,-0.322%,18945.78,19075.71,-0.68%
2021-12-09 11:00:00,ALGO,Short,🛑 SL,-1.35%,-0.389%,18872.14,19075.71,-1.07%
2021-12-09 11:00:00,DOGE,Short,🛑 SL,-1.25%,-0.360%,18804.22,19075.71,-1.42%
2021-12-09 23:00:00,ADA,Short,Exit Short (Green),2.75%,0.792%,18953.1,19075.71,-0.64%
2021-12-10 15:00:00,BNB,Short,🛑 SL,-0.62%,-0.178%,18919.27,19075.71,-0.82%
2021-12-11 15:00:00,LTC,Short,🛑 SL,-1.12%,-0.322%,18858.27,19075.71,-1.14%
2021-12-13 19:00:00,DOGE,Short,Exit Short (Green),2.36%,0.679%,18986.4,19075.71,-0.47%
2021-12-13 23:00:00,BNB,Short,Exit Short (Green),2.99%,0.861%,19149.84,19149.84,-0.00%
2021-12-13 23:00:00,LTC,Short,Exit Short (Green),0.07%,0.020%,19153.69,19153.69,-0.00%
2021-12-13 23:00:00,ALGO,Short,Exit Short (Green),6.30%,1.814%,19501.1,19501.1,-0.00%
2021-12-14 15:00:00,BNB,Short,🛑 SL,-0.70%,-0.202%,19461.8,19501.1,-0.20%
2021-12-15 11:00:00,ALGO,Short,🛑 SL,-1.66%,-0.478%,19368.79,19501.1,-0.68%
2021-12-15 11:00:00,BNB,Short,🛑 SL,-0.70%,-0.202%,19329.75,19501.1,-0.88%
2021-12-15 11:00:00,LTC,Short,🛑 SL,-1.20%,-0.345%,19262.97,19501.1,-1.22%
2021-12-17 07:00:00,ADA,Short,🛑 SL,-1.23%,-0.354%,19194.76,19501.1,-1.57%
2021-12-17 07:00:00,LTC,Short,🛑 SL,-1.17%,-0.337%,19130.1,19501.1,-1.90%
2021-12-17 11:00:00,DOGE,Short,🛑 SL,-1.22%,-0.351%,19062.91,19501.1,-2.25%
2021-12-17 19:00:00,ADA,Short,🛑 SL,-1.23%,-0.354%,18995.41,19501.1,-2.59%
2021-12-20 03:00:00,DOGE,Short,🛑 SL,-1.26%,-0.363%,18926.5,19501.1,-2.95%
2021-12-20 03:00:00,BNB,Short,🛑 SL,-0.67%,-0.193%,18889.99,19501.1,-3.13%
2021-12-20 11:00:00,BNB,Short,🛑 SL,-0.67%,-0.193%,18853.55,19501.1,-3.32%
2021-12-20 11:00:00,DOGE,Short,🛑 SL,-1.26%,-0.363%,18785.16,19501.1,-3.67%
2021-12-20 15:00:00,ALGO,Short,Exit Short (Green),1.09%,0.314%,18844.11,19501.1,-3.37%
2021-12-20 19:00:00,BNB,Short,🛑 SL,-0.67%,-0.193%,18807.76,19501.1,-3.56%
2021-12-25 15:00:00,LTC,Short,🛑 SL,-0.98%,-0.282%,18754.7,19501.1,-3.83%
2021-12-25 23:00:00,BNB,Short,🛑 SL,-0.64%,-0.184%,18720.14,19501.1,-4.00%
2021-12-27 23:00:00,BNB,Short,🛑 SL,-0.63%,-0.181%,18686.19,19501.1,-4.18%
2021-12-28 03:00:00,DOGE,Short,Exit Short (Green),1.84%,0.530%,18785.18,19501.1,-3.67%
2021-12-28 07:00:00,ALGO,Short,🛑 SL,-1.16%,-0.334%,18722.44,19501.1,-3.99%
2021-12-28 07:00:00,LTC,Short,Exit Short (Green),-0.20%,-0.058%,18711.66,19501.1,-4.05%
2021-12-28 07:00:00,BNB,Short,🛑 SL,-0.63%,-0.181%,18677.72,19501.1,-4.22%
2021-12-28 11:00:00,ADA,Short,🛑 SL,-0.96%,-0.276%,18626.1,19501.1,-4.49%
2021-12-28 23:00:00,ALGO,Short,Exit Short (Green),2.61%,0.751%,18766.06,19501.1,-3.77%
2021-12-28 23:00:00,BNB,Short,Exit Short (Green),0.77%,0.222%,18807.66,19501.1,-3.56%
2021-12-29 07:00:00,ALGO,Short,🛑 SL,-1.23%,-0.354%,18741.06,19501.1,-3.90%
2021-12-29 07:00:00,ADA,Short,Exit Short (Green),-0.24%,-0.069%,18728.11,19501.1,-3.96%
2021-12-29 11:00:00,DOGE,Short,🛑 SL,-1.18%,-0.340%,18664.49,19501.1,-4.29%
2021-12-29 19:00:00,LTC,Short,🛑 SL,-1.07%,-0.308%,18606.99,19501.1,-4.58%
2021-12-29 23:00:00,DOGE,Short,Exit Short (Green),1.63%,0.469%,18694.31,19501.1,-4.14%
2021-12-30 03:00:00,ADA,Short,Exit Short (Green),2.17%,0.625%,18811.1,19501.1,-3.54%
2021-12-30 03:00:00,DOGE,Short,🛑 SL,-1.16%,-0.334%,18748.28,19501.1,-3.86%
2021-12-30 03:00:00,BNB,Short,Exit Short (Green),1.57%,0.452%,18833.02,19501.1,-3.43%
2021-12-30 19:00:00,BNB,Short,🛑 SL,-0.67%,-0.193%,18796.69,19501.1,-3.61%
2021-12-31 15:00:00,BNB,Short,🛑 SL,-0.67%,-0.193%,18760.43,19501.1,-3.80%
2021-12-31 15:00:00,ADA,Short,🛑 SL,-0.99%,-0.285%,18706.96,19501.1,-4.07%
2022-01-03 23:00:00,BNB,Short,🛑 SL,-0.66%,-0.190%,18671.42,19501.1,-4.25%
2022-01-04 11:00:00,BNB,Short,🛑 SL,-0.66%,-0.190%,18635.94,19501.1,-4.44%
2022-01-04 15:00:00,LTC,Short,🛑 SL,-1.02%,-0.294%,18581.21,19501.1,-4.72%
2022-01-04 15:00:00,DOGE,Short,🛑 SL,-1.15%,-0.331%,18519.69,19501.1,-5.03%
2022-01-04 19:00:00,LTC,Short,🛑 SL,-1.02%,-0.294%,18465.31,19501.1,-5.31%
2022-01-05 15:00:00,BNB,Short,💰 TP,6.62%,1.906%,18817.24,19501.1,-3.51%
2022-01-05 15:00:00,LTC,Short,💰 TP,10.23%,2.945%,19371.45,19501.1,-0.66%
2022-01-05 15:00:00,DOGE,Short,💰 TP,11.49%,3.308%,20012.25,20012.25,-0.00%
2022-01-05 15:00:00,ALGO,Short,🛑 SL,-1.21%,-0.348%,19942.53,20012.25,-0.35%
2022-01-06 03:00:00,ADA,Short,Exit Short (Green),5.56%,1.601%,20261.76,20261.76,-0.00%
2022-01-06 23:00:00,LTC,Short,🛑 SL,-1.16%,-0.334%,20194.09,20261.76,-0.33%
2022-01-07 03:00:00,ALGO,Short,🛑 SL,-1.19%,-0.343%,20124.91,20261.76,-0.68%
2022-01-07 03:00:00,LTC,Short,🛑 SL,-1.16%,-0.334%,20057.7,20261.76,-1.01%
2022-01-07 07:00:00,BNB,Short,Exit Short (Green),0.81%,0.233%,20104.47,20261.76,-0.78%
2022-01-07 11:00:00,ALGO,Short,🛑 SL,-1.19%,-0.343%,20035.59,20261.76,-1.12%
2022-01-07 11:00:00,LTC,Short,🛑 SL,-1.16%,-0.334%,19968.68,20261.76,-1.45%
2022-01-07 15:00:00,LTC,Short,🛑 SL,-1.16%,-0.334%,19901.99,20261.76,-1.78%
2022-01-07 19:00:00,ALGO,Short,🛑 SL,-1.19%,-0.343%,19833.81,20261.76,-2.11%
2022-01-08 15:00:00,DOGE,Short,🛑 SL,-1.30%,-0.374%,19759.58,20261.76,-2.48%
2022-01-08 15:00:00,LTC,Short,🛑 SL,-1.19%,-0.343%,19691.88,20261.76,-2.81%
2022-01-08 15:00:00,ALGO,Short,🛑 SL,-1.23%,-0.354%,19622.15,20261.76,-3.16%
2022-01-08 15:00:00,ADA,Short,🛑 SL,-1.01%,-0.291%,19565.09,20261.76,-3.44%
2022-01-08 19:00:00,BNB,Short,Exit Short (Green),1.76%,0.507%,19664.23,20261.76,-2.95%
2022-01-09 07:00:00,ALGO,Short,Exit Short (Green),-0.53%,-0.153%,19634.22,20261.76,-3.10%
2022-01-10 07:00:00,ALGO,Short,🛑 SL,-1.30%,-0.374%,19560.74,20261.76,-3.46%
2022-01-10 11:00:00,ADA,Short,🛑 SL,-1.05%,-0.302%,19501.61,20261.76,-3.75%
2022-01-10 11:00:00,BNB,Short,🛑 SL,-0.81%,-0.233%,19456.13,20261.76,-3.98%
2022-01-10 11:00:00,LTC,Short,🛑 SL,-1.19%,-0.343%,19389.47,20261.76,-4.31%
2022-01-10 19:00:00,DOGE,Short,Exit Short (Green),1.45%,0.417%,19470.42,20261.76,-3.91%
2022-01-11 03:00:00,DOGE,Short,🛑 SL,-1.33%,-0.383%,19395.86,20261.76,-4.27%
2022-01-17 15:00:00,BNB,Short,🛑 SL,-0.73%,-0.210%,19355.1,20261.76,-4.47%
2022-01-17 23:00:00,ALGO,Short,🛑 SL,-1.24%,-0.357%,19286.0,20261.76,-4.82%
2022-01-17 23:00:00,BNB,Short,🛑 SL,-0.73%,-0.210%,19245.47,20261.76,-5.02%
2022-01-18 15:00:00,LTC,Short,Exit Short (Green),1.61%,0.464%,19334.67,20261.76,-4.58%
2022-01-18 15:00:00,ALGO,Short,Exit Short (Green),1.70%,0.489%,19429.3,20261.76,-4.11%
2022-01-18 15:00:00,BNB,Short,Exit Short (Green),1.07%,0.308%,19489.16,20261.76,-3.81%
